"TaxaID","comment"
1923732,"Source of isolation: Flea and ants mix Hubei: 7515 Ctenocephalides felis   291737 Tetramorium tsushimae"
1923735,"Source of isolation: Flea and ants mix Hubei: 7515 Ctenocephalides felis   291737 Tetramorium tsushimae"
1923731,"Source of isolation: Flea and ants mix Hubei: 7515 Ctenocephalides felis   291737 Tetramorium tsushimae"
1923721,"Source of isolation: insects mix 4; 114594 Psychoda alternate  209042 Velarifictorus micado  257042 Crocothemis servilia  Insecta Phoridae sp  7049 Lampyridae sp  163151 Aphelinus sp  312888 Hyalopterus pruni  685724 Aulacorthum magnolia"
1923699,"Source of isolation: True flies; Atherigona orientalis  Chrysomya megacephala  Lucilia sericata  Musca domestica  Sarcophaga dux  S. peregrine and S. sp."
1923699,"Source of isolation: True flies; Atherigona orientalis  Chrysomya megacephala  Lucilia sericata  Musca domestica  Sarcophaga dux  S. peregrine and S. sp."
1938656,"Source of isolation: common pheasant gut roundworm"
1923777,"either Nematoda sp. or Ascarididae sp."
1923763,"Spirurida sp2"
1923768,"either Nematoda sp. or Ascarididae sp."
1923773,"either Nematoda sp. or Ascarididae sp."
1923772,"either Nematoda sp. or Ascarididae sp."
486494,"Species: Uranotaenia mashonaensis"
1923765,"Spirurida sp2"
35279,"Culture cell line: SW13 cells (human)"
64307,"Culture cell line: SW13 cells (human)"
64310,"Culture cell line: SW13 cells (human)"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
1805494,"Culture cells line: C6/36 cells  RML-12 cells  Chao Ball cells  BHK cells  HEK293 cells  OK cells"
40012,"Culture cell line: SW13 cells (human)"
1923761,"Spirurida sp2"
1923769,"either Nematoda sp. or Ascarididae sp."
1923770,"either Nematoda sp. or Ascarididae sp."
1923745,"either Armadillidium vulgare or Armadillidium sp."
1923759,"Spirurida sp1."
1923775,"either Nematoda sp. or Ascarididae sp."
1923746,"either Armadillidium vulgare or Armadillidium sp."
1923746,"either Armadillidium vulgare or Armadillidium sp."
1923764,"Spirurida sp2"
1923771,"either Nematoda sp. or Ascarididae sp."
1923771,"either Nematoda sp. or Ascarididae sp."
1923764,"Spirurida sp2"
1923697,"Source of isolation: Gryllidae sp."
1923697,"host=""cricket""\nGryllidae sp."
1923697,"host=""cricket""\nGryllidae sp."
1923697,"host=""cricket""\nGryllidae sp."
1923697,"host=""cricket"" \nGryllidae sp."
1923697,"host=""cricket"" \nGryllidae sp."
1923351,"Source of isolation: common pheasant gut roundworm"
1923716,"Source of isolation: Arthropod mix Hubei; Cicadellidae sp.  Tetragnatha maxillosa  Heteroptera sp.  Scutigeridae sp.  Ctenocephalides felis  Tetramorium tsushimae"
1048854,"transmitted by dipterans/ Phlebotomus"
1048854,"transmitted by dipterans/ Phlebotomus"
1926500,"Culture cell line: Vero cells (CCK81)"
904722,"Culture cell line: Vero cells"
904722,"Culture cell line: Vero cells"
1926500,"Culture cell line: Vero cells (CCK81)"
1926500,"Culture cell line: Vero cells (CCK81)"
904722,"Culture cell line: Vero cells"
904722,"Culture cell line: Vero cells"
1048854,"transmitted by dipterans/ Phlebotomus"
1923726,"Source of isolation: Arthropod mix Hubei; Cicadellidae sp.  Tetragnatha maxillosa  Heteroptera sp.  Scutigeridae sp.  Ctenocephalides felis  Tetramorium tsushimae"
1923726,"Source of isolation: Arthropod mix Hubei; Cicadellidae sp.  Tetragnatha maxillosa  Heteroptera sp.  Scutigeridae sp.  Ctenocephalides felis  Tetramorium tsushimae"
1955196,"Culture cell line: C6/36 cells"
1955196,"Culture cell line: C6/36 cells"
1170422,"Culture cell line: C6/36 cells"
1170422,"Culture cell line: C6/36 cells"
1172985,"Culture cell line: Vero cells(Chlorocebus aethiops)"
1172985,"Culture cell line: BHK21(Mesocricetus auratus)"
1172985,"Culture cell line: Vero cells(Chlorocebus aethiops)"
1172985,"Culture cell line: BHK21(Mesocricetus auratus)"
1172985,"Culture cell line: Vero cells(Chlorocebus aethiops)"
1172985,"Culture cell line: BHK21(Mesocricetus auratus)"
1606765,"Culture cell line:  MDBK cell"
1913124,"strain:BE167 and BE179"
1913125,"strain:BE167 and BE179"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
11318,"Culture cell line: Vero cells (African green monkey kidney)"
73423,"Cichorium endivia var. crispum  C. endivia var. latifolium"
1508220,"Fecal samples of Eidolon helvum and Epomophorus gambianus"
1508220,"Fecal samples of Eidolon helvum and Epomophorus gambianus"
1981916,"The host was assigned based on a inference from the name of virus."
1960046,"Culture cell line: Vero cells (african green monkey kidney cells)"
1960046,"Culture cell line: HepG2  HuH7 (human liver cancer cells)  SK-CO15 (human intestinal epithelial cells)"
35243,"Culture cell line: Vero cells"
200402,"Species: Culex pruina"
660955,"culture cell line:VERO E6"
660955,"culture cell line:VERO E6"
660955,"culture cell line:VERO E6"
660955,"culture cell line:VERO E6"
660955,"culture cell line:VERO E6"
660955,"culture cell line:VERO E6"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
35310,"Culture cell line: Vero E6."
35310,"Culture cell line: Vero E6."
35310,"Culture cell line: Vero E6."
35310,"Culture cell line: Vero E6."
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
192196,"Culture cell line: Vero cells"
35310,"Culture cell line: Vero E6."
35310,"Culture cell line: Vero E6."
292278,"Culture cell line:A. albopictus Cells   L-A 9(mouse fibroblasts)"
292278,"Culture cell line:A. albopictus Cells   L-A 9(mouse fibroblasts)"
307164,"Culture Cell Line:  Vero E6 cells"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
307164,"Stricticimex parvus and Cimex insuetu\nCulture Cell Line:  Vero E6 cells"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
307164,"\nCulture Cell Line:  Vero E6 cells"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
307164,"Cell Line:  Vero E6 cells"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
307164,"bedbugs: Stricticimex parvus and Cimex insuetu"
292278,"Culture cell line:A. albopictus Cells   L-A 9(mouse fibroblasts)"
490111,"Culture cell line: C6/36 cells\nLaboratory host: house mouse"
490111,"Culture cell line: C6/36 cells\nLaboratory host: house mouse"
1620895,"Culture cell line:  BHK-21  BHK-BSR"
1620895,"Culture cell line:  BHK-21  BHK-BSR"
909206,"Culture cell line:Vero cells  infant mice"
909206,"Culture cell line:Vero cells  infant mice"
909206,"Culture cell line:Vero cells  infant mice"
238817,"Culture cell line: Vero E6 cells"
238817,"Culture cell line: Vero E6 cells"
238817,"Culture cell line: Vero E6 cells"
1969351,"Culture cell line: C6/36 (Aedes albopictus cell)  RML-12 (Aedes aegypti cell)"
1969351,"Culture cell line: C6/36 (Aedes albopictus cell)  RML-12 (Aedes aegypti cell)"
1983548,"Strain:NL10.C31.E08"
1983546,"Strain: Y08.82.36"
1986505,"Culture cell line: RlKi cells"
1983549,"Strain: Y08.82.36"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1867943,"Culture cell line: VeroE6 (African green monkey kidney cells) and C6-36 (Aedes albopictus mosquitoes cells)"
1983777,"Culture cell line: embryonating chicken eggs"
1983777,"Culture cell line: embryonating chicken eggs"
1986506,"Culture cell line: RlKi cells"
1872708,"Strain ATCC30860"
2014960,"Culture cell line: SK-6 cells"
1329402,"Culture cell line: BSC40 cells"
1329402,"Culture cell line: BSC40 cells"
2025359,"Culture cell line: Vero cells"
2025359,"Culture cell line: Vero cells"
2025352,"isolation_source=Vitis sp."
2029293,"host=""Sciurus vulgaris"""
2029771,"host=""Salvelinus fontinalis""\nisolation_source=""gill"""
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
64320,"Culture cell line: vero cells  AP61   C6/36  SM"
508441,"Culture cell line: EPC cells"
508441,"Culture cell line: EPC cells"
2018471,"Culture cell line: C6/36 cells"
2060479,"Culture cell line: C6/36 cells"
2060479,"Culture cell line: C6/36 cells"
2057942,"host=""Pleurochrysis carterae CCMP 645"""
12332,"host=""Oryza sativa cv. Bluebonnet 50""\nVector: Tagosodes orizicolus"
12332,"host=""Oryza sativa cv. Bluebonnet 50""\nVector: Tagosodes orizicolus"
12332,"host=""Oryza sativa cv. Bluebonnet 50""\nVector: Tagosodes orizicolus 482011"
12332,"host=""Oryza sativa cv. Bluebonnet 50""\nVector: Tagosodes orizicolus"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line: HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line: HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line: HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line: HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
1851087,"Culture Cell Line:HmLu-1 and BHK-21and Vero E6"
2079134,"Mamiellophyceae algae related species\nisolation_source=""lake water"""
2052157,"host=""Vitis vinifera cv. Chardonnay"""
1764086,"Culture cell line: Vero cells"
1764086,"Culture cell line: Vero cells"
1457322,"Culture cell line: Vero E6 (African green monkey kidney cells)\nVector: sandfly (tax: 7198)"
1457322,"Culture cell line: Vero E6 (African green monkey kidney cells)\nVector: sandfly (tax: 7198)"
1982658,"Strain:S38A"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1980609,"Culture cell line: Chao Ball cells  HSU cells  C6/36 cells"
1238455,"Culture cell line: C6/36 cells"
1238455,"Culture cell line: C6/36 cells"
1155188,"Culture cell line: EBK cells"
33757,"Culture cell line: human rhabdomyosarcoma cells(RD cells)"
42789,"Culture cell line: RMK (Rhesus primary kidney cell) and HFKD (human fetal diploid kidney cell)"
42789,"Culture cell line: RMK (Rhesus primary kidney cell) and HFKD (human fetal diploid kidney cell)"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
569949,"Vector: Bemisia tabaci"
536082,"Vecter: Aleyrodidae"
536083,"Vecter: Aleyrodidae"
536085,"Vecter: Aleyrodidae"
1519405,"A sewage oxidation pond water sample (Treated sewage）"
100220,"Culture cell line: BF-2 cells"
100220,"Culture cell line: BF-2 cells"
1633187,"Culture cell line: Vero-E6 cells"
1633187,"Culture cell line: Vero-E6 cells"
1633187,"Culture cell line: Vero-E6 cells"
1633187,"Culture cell line: Vero-E6 cells"
1633187,"Culture cell line: Vero-E6 cells"
1633187,"Culture cell line: Vero-E6 cells"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
40053,"Culture cell line: BHK-21"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
201490,"Culture cell line:BHK  Vero"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Source of isolation: mosquitoes and Culicoides"
40056,"Culture cell line: BSR (a clone of BHK: baby hamster kidney cell)"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
40062,"Culture cell line: BHK cells"
